HE-Diemelstadt,51.4528,9.0461
HE-Edertal,51.1819,8.9658
HE-Lichtenfels-Hess,51.1378,8.7975
HE-Voehl,51.2667,8.9583
HE-Volkmarsen,51.4083,9.1083
HE-Willingen-Upland,51.2961,8.6086
HE-Twistetal,51.3217,8.8856
HE-Waldeck,51.2056,9.0664
HE-Burgwald,51.0511,8.7864
HE-Allendorf-Eder,51.0364,8.7344
HE-Battenberg,51.0083,8.6500
HE-Huenfeld,50.6797,9.7700
HE-Tann-Rhoen,50.6433,10.0844
HE-Kuenzell,50.5489,9.7244
HE-Petersberg,50.5742,9.7150
HE-Eichenzell,50.4806,9.6764
HE-Neuhof-Fulda,50.4467,9.6261
HE-Grossenlueder,50.5953,9.5481
HE-Hosenfeld,50.5072,9.5125
HE-Flieden,50.4258,9.5642
HE-Kalbach,50.3633,9.6492
HE-Hofbieber,50.5808,9.8503
HE-Hilders,50.5817,10.0014
HE-Gersfeld,50.4525,9.9311
HE-Ehrenberg-Rhoen,50.5394,9.9886
HE-Eiterfeld,50.7656,9.7919
HE-Michelstadt,49.6781,9.0050
HE-Bad-Koenig,49.7547,9.0064
HE-Beerfelden,49.5675,8.9692
HE-Hoechst-Odw,49.7972,9.0075
HE-Reichelsheim-Odw,49.7039,8.8392
HE-Mossautal,49.6231,8.9244
HE-Mossau,49.6650,8.9419
HE-Oberzent,49.6022,8.9925
HE-Heppenheim,49.6406,8.6356
HE-Lorsch,49.6531,8.5719
HE-Viernheim,49.5408,8.5814
HE-Buerstadt,49.6428,8.4544
HE-Birkenau,49.5736,8.6692
HE-Moerlenbach,49.5972,8.7339
HE-Lautertal-Odw,49.6911,8.7322
HE-Lindenfels,49.6839,8.7806
HE-Rimbach-Odw,49.6364,8.7589
HE-Wald-Michelbach,49.5722,8.8275
HE-Zwingenberg,49.7261,8.6181
HE-Einhausen,49.6731,8.5750
HE-Biblis,49.6886,8.4625
HE-Hofheim-Ried,49.6692,8.4256
HE-Grasellenbach,49.6028,8.8669
HE-Pfungstadt,49.8061,8.6028
HE-Weiterstadt,49.9006,8.5917
HE-Babenhausen,49.9658,8.9450
HE-Dieburg,49.9011,8.8442
HE-Rossdorf,49.8675,8.7567
HE-Muehltal,49.8200,8.6961
HE-Reinheim,49.8331,8.8403
HE-Modautal,49.7836,8.7775
HE-Otzberg,49.8492,8.9486
HE-Erzhausen,49.9494,8.6608
HE-Schaafheim,49.9325,8.9919
HE-Eppertshausen,49.9381,8.8722
HE-Muenster-Dmst,49.9181,8.8589
HE-Messel,49.9244,8.7494
HE-Gross-Bieberau,49.7972,8.8294
HE-Fischbachtal,49.7800,8.8233
HE-Alsbach-Haehnlein,49.7461,8.6258
HE-Bickenbach,49.7611,8.6178
HE-Seeheim-Jugenhm,49.7708,8.6536
HE-Griesheim,49.8617,8.5697
HE-Dreieich,50.0186,8.6919
HE-Muehlheim-Main,50.1219,8.8333
HE-Heusenstamm,50.0531,8.7900
HE-Roedermark,49.9961,8.7825
HE-Rodgau,50.0244,8.8847
HE-Seligenstadt,50.0431,8.9764
HE-Egelsbach,49.9586,8.6975
HE-Dietzenbach,50.0050,8.7733
HE-Langen-Hess,49.9919,8.6633
HE-Hainburg,50.0808,8.9719
HE-Obertshausen,50.0731,8.8425
HE-Mainhausen,50.0508,9.0089
HE-Neu-Isenburg,50.0492,8.6936
HE-Moerfelden-Wldrf,49.9911,8.5847
HE-Kelsterbach,50.0686,8.5350
HE-Raunheim,50.0067,8.4458
HE-Ginsheim-Gustav,50.0014,8.3469
HE-Bischofsheim,50.0083,8.3692
HE-Trebur,49.9261,8.3717
HE-Nauheim,49.9647,8.4422
HE-Riedstadt,49.8500,8.4933
HE-Stockstadt-Rh,49.7958,8.4842
HE-Biebesheim,49.8350,8.4631
HE-Gernsheim,49.7547,8.4844
HE-Buettelborn,49.9047,8.5247
NRW-Stolberg-Rhld,50.7711,6.2278
NRW-Wuerselen,50.8217,6.1297
NRW-Alsdorf,50.8783,6.1633
NRW-Baesweiler,50.9122,6.1853
NRW-Herzogenrath,50.8711,6.0944
NRW-Monschau,50.5550,6.2389
NRW-Roetgen,50.6486,6.1939
NRW-Simmerath,50.6022,6.3081
NRW-Mettmann,51.2492,6.9714
NRW-Ratingen,51.2972,6.8492
NRW-Erkrath,51.2228,6.9081
NRW-Heiligenhaus,51.3275,6.9697
NRW-Langenfeld,51.1083,6.9486
NRW-Monheim,51.0894,6.8908
NRW-Wuelfrath,51.2814,7.0364
NRW-Haan,51.1933,7.0017
NRW-Grevenbroich,51.0867,6.5817
NRW-Dormagen,51.0958,6.8389
NRW-Meerbusch,51.2519,6.6692
NRW-Korschenbroich,51.1933,6.5219
NRW-Kaarst,51.2331,6.6181
NRW-Juechen,51.1011,6.5022
NRW-Rommerskirchen,51.0381,6.6889
NRW-Siegburg,50.7969,7.2078
NRW-Sankt-Augustin,50.7747,7.1872
NRW-Bornheim-Rhld,50.7611,7.0019
NRW-Lohmar,50.8389,7.2125
NRW-Niederkassel,50.8175,7.0414
NRW-Koenigswinter,50.6786,7.1894
NRW-Rheinbach,50.6253,6.9489
NRW-Meckenheim,50.6261,7.0264
NRW-Windeck,50.8136,7.5586
NRW-Wachtberg,50.6431,7.0917
NRW-Swisttal,50.6661,6.9242
NRW-Alfter,50.7250,7.0014
NRW-Much,50.9122,7.4017
NRW-Ruppichteroth,50.8628,7.4658
NRW-Neunkirchen-Sw,50.8019,7.6722
NRW-Witten,51.4453,7.3353
NRW-Schwelm,51.2828,7.2950
NRW-Hattingen,51.4000,7.1856
NRW-Sprockhoevel,51.3447,7.2433
NRW-Ennepetal,51.2989,7.3636
NRW-Wetter-Ruhr,51.3892,7.3897
NRW-Herdecke,51.4019,7.4378
NRW-Gevelsberg,51.3192,7.3403
NRW-Breckerfeld,51.2603,7.4736
NRW-Steinfurt,52.1500,7.3389
NRW-Greven,52.0958,7.6047
NRW-Lengerich,52.1881,7.8694
NRW-Ibbenbueren,52.2783,7.7264
NRW-Ochtrup,52.2058,7.1903
NRW-Emsdetten,52.1722,7.5314
NRW-Saerbeck,52.1947,7.5969
NRW-Recke,52.3308,7.7194
NRW-Hoerstel,52.2961,7.5867
NRW-Mettingen,52.3206,7.7822
NRW-Tecklenburg,52.2228,7.8108
NRW-Lotte,52.2706,7.9203
NRW-Westerkappeln,52.2964,7.8958
NRW-Lienen,52.1306,7.9817
NRW-Ladbergen,52.1297,7.7444
NRW-Laer,52.0556,7.3650
NRW-Horstmar,52.0772,7.3247
NRW-Wettringen,52.2117,7.3217
NRW-Neuenkirchen-St,52.2353,7.3414
NRW-Bocholt,51.8392,6.6147
NRW-Ahaus,52.0789,7.0117
NRW-Stadtlohn,51.9931,6.9192
NRW-Vreden,52.0381,6.8267
NRW-Gronau-Westf,52.2106,7.0317
NRW-Reken,51.8389,7.0306
NRW-Velen,51.9050,6.9803
NRW-Heek,52.1083,7.0986
NRW-Heiden-NRW,51.8364,6.9367
NRW-Raesfeld,51.7619,6.8369
NRW-Rhede,51.8364,6.6919
NRW-Schoeppingen,52.0942,7.2447
NRW-Suedlohn,51.9486,6.8536
NRW-Isselburg,51.8336,6.4575
NRW-Legden,52.0289,7.0986
NRW-Luedinghausen,51.7717,7.4453
NRW-Olfen,51.7050,7.3819
NRW-Duelmen,51.8311,7.2783
NRW-Senden,51.8542,7.4794
NRW-Ascheberg,51.7906,7.6217
NRW-Nordkirchen,51.7322,7.5283
NRW-Nottuln,51.9272,7.3500
NRW-Havixbeck,51.9786,7.4361
NRW-Billerbeck,51.9764,7.2917
NRW-Rosendahl,52.0039,7.1808
NRW-Gescher,51.9525,7.0042
NRW-Warendorf,51.9544,7.9881
NRW-Beelen,51.9233,8.1453
NRW-Ennigerloh,51.8333,8.0303
NRW-Everswinkel,51.9242,7.8489
NRW-Drensteinfurt,51.7942,7.7414
NRW-Oelde,51.8261,8.1469
NRW-Sassenberg,51.9931,8.0314
NRW-Sendenhorst,51.8442,7.8294
NRW-Telgte,51.9819,7.7858
NRW-Wadersloh,51.7286,8.2542
NRW-Ostbevern,52.0317,7.8419
NRW-Viersen,51.2553,6.3936
NRW-Willich,51.2603,6.5500
NRW-Toenisvorst,51.3217,6.4914
NRW-Brueggen,51.2400,6.1839
NRW-Grefrath,51.3406,6.3414
NRW-Niederkruechten,51.2042,6.2117
NRW-Schwalmtal,51.2308,6.2806
NRW-Nettetal,51.3147,6.2825
NRW-Luebbecke,52.3097,8.6256
NRW-Bad-Oeynhausen,52.2089,8.7950
NRW-Espelkamp,52.3786,8.6225
NRW-Petershagen,52.3733,8.9678
NRW-Porta-Westfalica,52.2381,8.9217
NRW-Preuss-Oldendorf,52.2867,8.4828
NRW-Rahden,52.4344,8.6097
NRW-Hille,52.3322,8.7611
NRW-Huellhorst,52.2683,8.6772
NRW-Stemwede,52.4444,8.4922
NRW-Bad-Salzuflen,52.0850,8.7458
NRW-Oerlinghausen,51.9656,8.6597
NRW-Lage-Lippe,51.9897,8.7906
NRW-Bad-Lippspringe,51.7836,8.8169
NRW-Bloemberg,51.9322,9.0928
NRW-Schieder-Schwal,51.8869,9.1764
NRW-Horn-Bad-Meinberg,51.8842,8.9658
NRW-Steinheim-Lippe,51.8786,9.0925
NRW-Augustdorf,51.9094,8.7233
NRW-Bad-Driburg,51.7397,9.0136
NRW-Brakel,51.7136,9.1900
NRW-Beverungen,51.6692,9.3753
NRW-Borgentreich,51.5617,9.2453
NRW-Marienmuenster,51.8533,9.2192
NRW-Nieheim,51.8172,9.1383
NRW-Willebadessen,51.6411,9.1583
NRW-Altena,51.2989,7.6694
NRW-Balve,51.3389,7.8581
NRW-Halver,51.1864,7.4953
NRW-Hemer,51.3892,7.7681
NRW-Herscheid,51.1742,7.7517
NRW-Kierspe,51.1336,7.5856
NRW-Meinerzhagen,51.1067,7.6478
NRW-Menden,51.4378,7.7964
NRW-Nachrodt,51.3325,7.6556
NRW-Neuenrade,51.2839,7.7822
NRW-Schalksmuehle,51.2347,7.5331
NRW-Werdohl,51.2569,7.7694
NRW-Bestwig,51.3553,8.4011
NRW-Eslohe,51.2569,8.1672
NRW-Hallenberg,51.1117,8.6133
NRW-Marsberg,51.4583,8.8475
NRW-Medebach,51.1947,8.7100
NRW-Olsberg,51.3528,8.4906
NRW-Schmallenberg,51.1547,8.2861
NRW-Winterberg,51.1981,8.5283
NRW-Arnsberg-Neheim,51.4422,7.9658
NRW-Bad-Berleburg,51.0508,8.3914
NRW-Bad-Laasphe,50.9314,8.4153
NRW-Burbach-Sieg,50.7472,8.0744
NRW-Erndtebrueck,50.9817,8.2581
NRW-Freudenberg,50.8967,7.8742
NRW-Hilchenbach,50.9978,8.1067
NRW-Kreuztal,50.9672,7.9892
NRW-Netphen,50.9100,8.0967
NRW-Neunkirchen-Sieg,50.8000,7.9750
NRW-Wilnsdorf,50.8228,8.1019
NRW-Attendorn,51.1294,7.9050
NRW-Drolshagen,51.0297,7.7747
NRW-Finnentrop,51.1700,7.9706
NRW-Kirchhundem,51.0967,8.1097
NRW-Lennestadt,51.1167,8.0664
NRW-Wenden-NRW,50.9583,7.8728
NRW-Anroechte,51.5772,8.3322
NRW-Bad-Sassendorf,51.5867,8.1622
NRW-Ense,51.4983,7.9492
NRW-Erwitte,51.6133,8.3406
NRW-Geseke,51.6428,8.5097
NRW-Lippetal,51.6700,7.9417
NRW-Lippstadt-O,51.6736,8.3433
NRW-Moehnesee,51.4972,8.1536
NRW-Ruethen,51.4914,8.4444
NRW-Warstein,51.4453,8.3514
NRW-Welver,51.6306,7.9417
NRW-Wickede,51.4956,7.8767
NRW-Unna,51.5333,7.6906
NRW-Bergkamen,51.6178,7.6444
NRW-Boenen,51.6042,7.7589
NRW-Frondenberg,51.4742,7.7728
NRW-Holzwickede,51.4994,7.6233
NRW-Kamen,51.5928,7.6614
NRW-Luenen-Schwerte,51.4444,7.5697
NRW-Selm,51.6967,7.4769
NRW-Werne,51.6614,7.6306
NRW-Erkelenz,51.0792,6.3142
NRW-Geilenkirchen,50.9667,6.1175
NRW-Hueckelhoven,51.0617,6.2200
NRW-Wassenberg,51.1042,6.1564
NRW-Wegberg,51.1411,6.2864
NRW-Selfkant,51.0289,5.9419
NRW-Gangelt,50.9928,6.0078
NRW-Uebach-Palenberg,50.9183,6.1119
NRW-Waldfeucht,51.0689,5.9606
NRW-Goch,51.6789,6.1606
NRW-Geldern,51.5219,6.3253
NRW-Emmerich,51.8367,6.2486
NRW-Rees,51.7589,6.3936
NRW-Kalkar,51.7414,6.2914
NRW-Issum,51.5408,6.4286
NRW-Kerken,51.4961,6.4036
NRW-Kevelaer,51.5811,6.2467
NRW-Kranenburg-NRW,51.7867,6.0036
NRW-Straelen,51.4456,6.2700
NRW-Uedem,51.6675,6.2742
NRW-Weeze,51.6233,6.1958
NRW-Bedburg-Hau,51.7625,6.1858
NRW-Hamminkeln,51.7344,6.5933
NRW-Hueneberg,51.4856,6.7036
NRW-Kamp-Lintfort,51.5072,6.5436
NRW-Neukirchen-Vluyn,51.4475,6.5475
NRW-Rheinberg,51.5447,6.5972
NRW-Schermbeck,51.6892,6.8753
NRW-Sonsbeck,51.6094,6.3744
NRW-Voerde,51.5947,6.6883
NRW-Xanten,51.6608,6.4519
NRW-Alpen,51.5747,6.5103
NRW-Bruehl,50.8275,6.9050
NRW-Wesseling,50.8267,6.9742
NRW-Pulheim,51.0014,6.7997
NRW-Frechen,50.9111,6.8133
NRW-Huerth,50.8753,6.8786
NRW-Erftstadt,50.8200,6.7533
NRW-Elsdorf,50.9342,6.5700
NRW-Bergneustadt,51.0264,7.6553
NRW-Engelskirchen,50.9914,7.4136
NRW-Hueckeswagen,51.1494,7.3414
NRW-Lindlar,50.9714,7.3717
NRW-Marienheide,51.0697,7.5278
NRW-Morsbach,50.8678,7.7242
NRW-Nuembrecht,50.9050,7.5450
NRW-Radevormwald,51.2086,7.3614
NRW-Reichshof,50.9436,7.6867
NRW-Waldbroel,50.8736,7.6175
NRW-Wiehl,50.9489,7.5469
NRW-Wipperfuerth,51.1183,7.4011
NRW-Burscheid,51.1058,7.1183
NRW-Kuerten,51.0500,7.2667
NRW-Leichlingen,51.1083,7.0150
NRW-Odenthal,51.0344,7.1106
NRW-Overath,50.9272,7.2872
NRW-Roesrath,50.8967,7.1856
NRW-Wermelskirchen,51.1378,7.2069
BE-Mitte,52.5200,13.4050
BE-FriedrichshainKr,52.5125,13.4540
BE-Pankow,52.5680,13.4030
BE-Charlottenburg,52.5170,13.3000
BE-Spandau,52.5360,13.2050
BE-SteglitzZehlendf,52.4350,13.2670
BE-TempelhofSchoenbg,52.4670,13.3850
BE-Neukoelln,52.4700,13.4470
BE-TreptowKoepenick,52.4500,13.5780
BE-MarzahnHellersdf,52.5400,13.5920
BE-Lichtenberg,52.5160,13.5050
BE-Reinickendorf,52.5860,13.3300
BY-Unterschleissheim,48.2814,11.5717
BY-Garching,48.2492,11.6517
BY-Oberschleissheim,48.2497,11.5683
BY-Ismaning,48.2247,11.6800
BY-Aschheim,48.1747,11.7178
BY-Haar,48.1058,11.7308
BY-Vaterstetten,48.1025,11.7700
BY-Poing,48.1719,11.8089
BY-Markt-Schwaben,48.1903,11.8758
BY-Ottobrunn,48.0617,11.6539
BY-Unterhaching,48.0664,11.6056
BY-Taufkirchen-Mch,48.0467,11.6217
BY-Oberhaching,48.0250,11.5969
BY-Pullach,48.0556,11.5217
BY-Gruenwald,48.0411,11.5300
BY-Planegg,48.1000,11.4225
BY-Gauting,48.0689,11.3753
BY-Gilching,48.1097,11.2914
BY-Germering,48.1336,11.3789
BY-Olching,48.2042,11.3308
BY-Karlsfeld,48.2236,11.4583
BY-Mering,48.2664,10.9856
BY-Tutzing,47.9094,11.2778
BY-Penzberg,47.7531,11.3756
BY-Schongau,47.8089,10.8975
BY-Murnau,47.6792,11.2017
BY-Kochel,47.6594,11.3653
BY-Mittenwald,47.4419,11.2647
BY-Ohlstadt,47.6394,11.2467
BY-Schliersee,47.7339,11.8567
BY-Lenggries,47.6797,11.5717
BY-Wackersberg,47.7406,11.5325
BY-Bad-Tolz-Region,47.7917,11.5583
BY-Tegernsee-Region,47.7117,11.7600
BY-Bad-Wiessee,47.7172,11.7136
BY-Rottach-Egern,47.6817,11.7600
BY-Hausham,47.7458,11.8447
BY-Bruckmuehl,47.8836,11.9117
BY-Kolbermoor,47.8497,12.0658
BY-Bad-Aibling,47.8642,12.0125
BY-Stephanskirchen,47.8639,12.1667
BY-Raubling,47.7886,12.1064
BY-Prien,47.8597,12.3464
BY-Bernau-Chiemsee,47.8167,12.3756
BY-Grassau,47.7842,12.4519
BY-Marquartstein,47.7672,12.4669
BY-Inzell,47.7647,12.7475
BY-Ruhpolding,47.7611,12.6464
BY-Siegsdorf,47.8389,12.6492
BY-Trostberg,48.0297,12.5547
BY-Tittmoning,48.0631,12.7669
BY-Laufen-Salzach,47.9389,12.9311
BY-Freilassing,47.8419,12.9817
BY-Markt-Schwaben2,48.1900,11.8769
BY-Pfarrkirchen,48.4286,12.9389
BY-Eggenfelden,48.4014,12.7639
BY-Simbach-Inn,48.2667,13.0250
BY-Plattling,48.7775,12.8722
BY-Dingolfing,48.6300,12.4925
BY-Landau-Isar,48.6694,12.6914
BY-Mainburg,48.6358,11.7825
BY-Vilsbiburg,48.4439,12.3528
BY-Geisenhausen,48.4994,12.2367
BY-Bogen,48.9094,12.6900
BY-Mallersdorf,48.7686,12.2364
BY-Viechtach,49.0822,12.8839
BY-Zwiesel,49.0181,13.2375
BY-Regen,48.9722,13.1247
BY-Grafenau,48.8542,13.3961
BY-Freyung,48.8136,13.5450
BY-Hauzenberg,48.6489,13.6275
BY-Pocking,48.4014,13.3144
BY-Bad-Griesbach,48.4525,13.1933
BY-Bad-Birnbach,48.4439,13.1031
BY-Ruhstorf,48.4200,13.3267
BY-Osterhofen,48.7053,13.0050
BY-Vilshofen-Dnu,48.6258,13.1922
BY-Tirschenreuth,49.8847,12.3367
BY-Waldsassen,50.0014,12.3056
BY-Mitterteich,49.9536,12.2419
BY-Vohenstrauss,49.6225,12.3417
BY-Eschenbach,49.7497,11.8128
BY-Pressath,49.7872,11.7392
BY-Sulzbach-Rosenbg,49.5031,11.7522
BY-Auerbach-Opf,49.6900,11.6358
BY-Vilseck,49.6111,11.7986
BY-Burglengenfeld,49.2106,12.0383
BY-Maxhuette,49.2114,12.0967
BY-Nittenau,49.1939,12.2664
BY-Roding,49.1986,12.5217
BY-Furth-im-Wald,49.3097,12.8425
BY-Waldmuenchen,49.3781,12.7114
BY-Neunburg-Wald,49.3475,12.3875
BY-Schwarzenfeld,49.4131,12.1356
BY-Nabburg,49.4517,12.1786
BY-Pfreimd,49.4844,12.1822
BY-Oberviechtach,49.4536,12.4250
BY-Tirschenreuth-2,49.8853,12.3367
BY-Marktredwitz-2,50.0028,12.0856
BY-Wernberg,49.5489,12.1597
BY-Neumarkt-Opf,49.2789,11.4592
BY-Parsberg,49.1592,11.7172
BY-Velburg,49.2336,11.6747
BY-Selb,50.1700,12.1311
BY-Rehau,50.2492,12.0344
BY-Helmbrechts,50.2347,11.7136
BY-Muenchberg,50.1900,11.7903
BY-Naila,50.3286,11.7022
BY-Schwarzenbach,50.1894,11.9300
BY-Wunsiedel-2,50.0392,12.0000
BY-Arzberg,50.0617,12.1894
BY-Pegnitz,49.7517,11.5450
BY-Gefrees,50.1014,11.7322
BY-Goldkronach,50.0500,11.6489
BY-Bad-Berneck,50.0431,11.6700
BY-Mistelgau,49.9683,11.4592
BY-Speichersdorf,49.8681,11.7989
BY-Stadtsteinach,50.1631,11.4647
BY-Wirsberg,50.0961,11.5872
BY-Marktleugast,50.1306,11.6217
BY-Burgkunstadt,50.1397,11.2536
BY-Weismain,50.0853,11.2378
BY-Staffelstein,50.0931,10.9981
BY-Ebermannstadt,49.7836,11.1842
BY-Pottenstein,49.7706,11.4042
BY-Hollfeld,49.9344,11.2906
BY-Heiligenstadt-Ofr,49.8567,11.1817
BY-Hirschaid,49.8169,10.9881
BY-Hallstadt,49.9236,10.8908
BY-Eltmann,49.9683,10.6644
BY-Hassfurt,50.0356,10.5092
BY-Ebern,50.0894,10.7972
BY-Rodach-Coburg,50.3372,10.7869
BY-Neustadt-Coburg,50.3294,11.1158
BY-Sonneberg-BY,50.3603,11.1664
BY-Lauf,49.5100,11.2767
BY-Hersbruck,49.5108,11.4344
BY-Altdorf,49.3869,11.3536
BY-Roethenbach,49.4842,11.2356
BY-Schwabach-2,49.3308,11.0203
BY-Stein-Mfr,49.4083,10.9842
BY-Zirndorf,49.4378,10.9531
BY-Oberasbach,49.4222,10.9531
BY-Cadolzburg,49.4583,10.8550
BY-Langenzenn,49.4942,10.7942
BY-Wilhermsdorf,49.4806,10.7117
BY-Neustadt-Aisch,49.5775,10.6075
BY-Bad-Windsheim,49.5036,10.4172
BY-Scheinfeld,49.6700,10.4636
BY-Uffenheim,49.5414,10.2306
BY-Rothenburg-Tauber,49.3789,10.1789
BY-Dinkelsbuehl,49.0703,10.3175
BY-Feuchtwangen,49.1672,10.3294
BY-Heilsbronn,49.3406,10.7906
BY-Windsbach,49.2519,10.8367
BY-Wassertruedingen,49.0408,10.5928
BY-Gunzenhausen,49.1167,10.7531
BY-Weissenburg,49.0314,10.9711
BY-Treuchtlingen,48.9586,10.9136
BY-Pleinfeld,49.1086,10.9650
BY-Spalt,49.1747,10.9239
BY-Hilpoltstein,49.1933,11.1944
BY-Allersberg,49.2375,11.2358
BY-Greding,49.0489,11.3589
BY-Beilngries,49.0297,11.4733
BY-Berching,49.1067,11.4400
BY-Marktheidenfeld,49.8456,9.6017
BY-Lohr,49.9931,9.5722
BY-Karlstadt,49.9617,9.7711
BY-Gemuenden-Main,50.0508,9.6906
BY-Hammelburg,50.1186,9.8889
BY-Bad-Brueckenau,50.3083,9.7867
BY-Bad-Kissingen,50.2017,10.0742
BY-Muennerstadt,50.2517,10.1875
BY-Mellrichstadt,50.4253,10.3119
BY-Bad-Neustadt-Saale,50.3225,10.2169
BY-Ostheim-Rhoen,50.4506,10.2406
BY-Volkach,49.8589,10.2364
BY-Iphofen,49.7142,10.2606
BY-Marktbreit,49.6633,10.1442
BY-Ochsenfurt,49.6661,10.0700
BY-Roettingen,49.5772,9.9694
BY-Tauberbischofsheim,49.6206,9.6628
BY-Bad-Koenigshofen,50.3022,10.4636
BY-Hofheim-Ufr,50.1389,10.5222
BY-Knetzgau,49.9961,10.5283
BY-Werneck,49.9942,10.1083
BY-Gerolzhofen,49.9028,10.3506
BY-Estenfeld,49.8367,9.9797
BY-Bobingen,48.2700,10.8358
BY-Stadtbergen,48.3608,10.8467
BY-Koenigsbrunn,48.2761,10.8908
BY-Schwabmuenchen,48.1814,10.7558
BY-Buchloe,48.0339,10.7281
BY-Tuerkheim,48.0633,10.6386
BY-Bad-Woerishofen,48.0058,10.5994
BY-Ottobeuren,47.9425,10.3000
BY-Babenhausen-By,48.1414,10.2461
BY-Illertissen,48.2222,10.1117
BY-Vohringen,48.2789,10.0700
BY-Senden-By,48.3200,10.0414
BY-Neu-Ulm,48.3936,10.0094
BY-Weissenhorn,48.3019,10.1597
BY-Krumbach,48.2400,10.3678
BY-Thannhausen,48.2842,10.4711
BY-Burgau,48.4319,10.4111
BY-Wertingen,48.5572,10.6831
BY-Lauingen,48.5697,10.4322
BY-Hoechstadt,48.6131,10.5839
BY-Harburg,48.7869,10.6886
BY-Wemding,48.8742,10.7269
BY-Oettingen,48.9528,10.6033
BY-Rain,48.6892,10.9181
BY-Schongau-Schwaben,47.8089,10.8975
BY-Fuessen,47.5717,10.7022
BY-Pfronten,47.5853,10.5589
BY-Nesselwang,47.6242,10.5008
BY-Buchenberg,47.7233,10.2467
BY-Immenstadt,47.5594,10.2103
BY-Oberstdorf,47.4083,10.2811
BY-Hindelang,47.5042,10.3711
BY-Wertach,47.6044,10.4067
BY-Oy-Mittelberg,47.6406,10.4581
BY-Lindenberg,47.6056,9.8853
BY-Weiler-Allgaeu,47.5836,9.9039
BW-Fellbach,48.8089,9.2769
BW-Kornwestheim,48.8625,9.1864
BW-Ostfildern,48.7244,9.2547
BW-Filderstadt,48.6633,9.2275
BW-Leinfelden,48.7028,9.1497
BW-Schorndorf,48.8056,9.5278
BW-Backnang,48.9469,9.4286
BW-Murrhardt,48.9778,9.5828
BW-Marbach,48.9408,9.2622
BW-Bietigheim-2,48.9619,9.1250
BW-Vaihingen-Enz,48.9356,8.9603
BW-Weil-der-Stadt,48.7506,8.8717
BW-Weil-im-Schoenbuch,48.6231,9.0639
BW-Renningen,48.7642,8.9381
BW-Holzgerlingen,48.6386,9.0117
BW-Magstadt,48.7414,8.9633
BW-Sindelfingen-2,48.7100,9.0028
BW-Gerlingen,48.8000,9.0644
BW-Korntal-Muenchingn,48.8389,9.1192
BW-Ditzingen,48.8231,9.0697
BW-Eppingen,49.1372,8.9119
BW-Neckarsulm,49.1903,9.2231
BW-Bad-Friedrichshall,49.2358,9.2125
BW-Moeckmuehl,49.3258,9.3608
BW-Ohringen,49.1989,9.5022
BW-Forchtenberg,49.2917,9.5764
BW-Kuenzelsau,49.2806,9.6892
BW-Niedernhall,49.2400,9.5856
BW-Crailsheim-2,49.1364,10.0719
BW-Gerabronn,49.2461,9.9275
BW-Rothenburg-BW,49.3789,10.1789
BW-Bad-Mergentheim,49.4944,9.7747
BW-Tauberbischofsh-2,49.6206,9.6628
BW-Wertheim,49.7589,9.5169
BW-Buchen-Odw,49.5239,9.3211
BW-Walldürn,49.5836,9.3700
BW-Ettlingen,48.9425,8.4078
BW-Bretten,49.0367,8.7053
BW-Pforzheim-2,48.8950,8.6953
BW-Muehlacker,48.9486,8.8392
BW-Buehl,48.7000,8.1342
BW-Achern,48.6306,8.0792
BW-Buehlertal,48.7028,8.1681
BW-Kuppenheim,48.8328,8.2697
BW-Gaggenau,48.8000,8.3197
BW-Gernsbach,48.7611,8.3303
BW-Oberkirch,48.5311,8.0814
BW-Renchen,48.5878,7.9706
BW-Appenweier,48.5394,7.9719
BW-Hockenheim,49.3194,8.5494
BW-Schwetzingen,49.3833,8.5697
BW-Walldorf-Bw,49.3019,8.6494
BW-Weiterstadt-Bw,49.4147,8.7456
BW-Sinsheim,49.2581,8.8772
BW-Eberbach-Neckar,49.4642,8.9892
BW-Schriesheim,49.4744,8.6608
BW-Hemsbach,49.5961,8.6531
BW-Edingen-Neckarhsn,49.4419,8.6097
BW-Hirschberg,49.4900,8.6531
BW-Heddesheim,49.5006,8.5969
BW-Plankstadt,49.4006,8.6128
BW-Brühl-Bw,49.3908,8.5350
BW-Ketsch,49.3661,8.5378
BW-Oftersheim,49.3786,8.5800
BW-Eppelheim,49.4061,8.6386
BW-Dossenheim,49.4486,8.6619
BW-Leimen,49.3450,8.6925
BW-Nußloch,49.3225,8.6931
BW-Wiesloch-2,49.2944,8.7019
BW-Ellwangen,48.9583,10.1306
BW-Bopfingen,48.8514,10.3608
BW-Lorch,48.7972,9.6911
BW-Mutlangen,48.8136,9.8169
BW-Schorndorf-2,48.8056,9.5278
BW-Iggingen,48.8275,9.8939
BW-Aalen-2,48.8378,10.0939
BW-Heidenheim-2,48.6772,10.1539
BW-Giengen,48.6228,10.2436
BW-Herbrechtingen,48.6253,10.1761
BW-Sontheim-Brenz,48.5564,10.2967
BW-Niederstotzingen,48.5611,10.2289
BW-Laupheim,48.2278,9.8794
BW-Riedlingen,48.1539,9.4717
BW-Munderkingen,48.2378,9.6303
BW-Blaubeuren,48.4128,9.7836
BW-Erbach-Donau,48.3431,9.8867
BW-Senden-Bw,48.3200,10.0414
BW-Geislingen-Steige,48.6253,9.8311
BW-Ulm-2,48.4011,9.9876
BW-Albstadt,48.2147,9.0264
BW-Hechingen,48.3503,8.9636
